_timestamp,version,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc
1712562473237909,0,114491100,11.313547,46.433649,286.789000,240.740500,0.000000,0.000000,0.000000,0.000500,0.018500,0.027700
1712562473372501,0,114491200,11.313543,46.433641,286.771000,240.722500,-0.000000,-0.000000,0.000000,0.000500,0.017200,0.024700
1712562473524169,0,114491400,11.313531,46.433626,286.763800,240.715300,-0.000000,0.000000,-0.000200,0.000300,0.017300,0.025100
1712562473625505,0,114491500,11.313523,46.433620,286.741100,240.692600,-0.000000,0.000000,0.000100,-0.000400,0.017000,0.024700
1712562473725303,0,114491600,11.313514,46.433614,286.692600,240.644000,0.000000,-0.000000,-0.000400,0.000000,0.016400,0.023300
1712562473823910,0,114491700,11.313505,46.433609,286.708000,240.659500,0.000000,0.000000,0.000000,0.000500,0.015700,0.022600
1712562473918737,0,114491800,11.313494,46.433603,286.709200,240.660600,-0.000000,0.000000,0.000200,-0.000400,0.014900,0.020600
1712562474029037,0,114491900,11.313484,46.433598,286.687800,240.639300,0.000000,0.000000,-0.000200,0.000300,0.014800,0.020300
1712562474134518,0,114492000,11.313475,46.433592,286.709200,240.660700,-0.000000,0.000000,0.000200,-0.000300,0.015000,0.019300
1712562474236024,0,114492100,11.313465,46.433586,286.716100,240.667500,0.000000,0.000000,0.000100,-0.000500,0.016200,0.022200
1712562474325499,0,114492200,11.313457,46.433578,286.732900,240.684300,0.000000,0.000000,-0.000100,0.000300,0.017100,0.024000
1712562474471258,0,114492300,11.313449,46.433570,286.721700,240.673100,0.000000,-0.000000,-0.000300,0.000100,0.016300,0.022400
1712562474626485,0,114492500,11.313435,46.433552,286.713500,240.664900,0.000000,0.000000,-0.000500,-0.000100,0.016200,0.022100
1712562474724138,0,114492600,11.313429,46.433541,286.729000,240.680400,-0.000000,-0.000000,0.000000,0.000400,0.015900,0.021500
1712562474817668,0,114492700,11.313424,46.433531,286.749800,240.701200,-0.000000,0.000000,-0.000200,0.000200,0.016200,0.022300
1712562474926665,0,114492800,11.313421,46.433519,286.734100,240.685500,-0.000000,0.000000,0.000100,0.000500,0.015900,0.021700
1712562475028901,0,114492900,11.313417,46.433507,286.726100,240.677500,0.000000,0.000000,0.000100,0.000500,0.015300,0.020300
1712562475134151,0,114493000,11.313414,46.433495,286.695300,240.646700,-0.000000,0.000000,0.000300,-0.000300,0.015400,0.019900
1712562475245684,0,114493100,11.313411,46.433482,286.710200,240.661600,0.000000,0.000000,0.000200,-0.000400,0.016100,0.021600
1712562475325981,0,114493200,11.313408,46.433468,286.705500,240.656900,0.000000,-0.000000,-0.000500,-0.000100,0.016600,0.022500
1712562475428630,0,114493300,11.313405,46.433454,286.711100,240.662500,-0.000000,0.000000,0.000100,0.000500,0.016300,0.022000
1712562475526328,0,114493400,11.313402,46.433440,286.702200,240.653600,-0.000000,0.000000,0.000200,-0.000400,0.015900,0.021400
1712562475629595,0,114493500,11.313398,46.433425,286.699800,240.651200,-0.000000,0.000000,-0.000200,0.000200,0.015600,0.021000
1712562475721278,0,114493600,11.313393,46.433410,286.708600,240.660000,0.000000,-0.000000,-0.000400,0.000000,0.015700,0.021200
1712562475824846,0,114493700,11.313388,46.433395,286.701400,240.652800,0.000000,0.000000,0.000400,-0.000200,0.015900,0.021700
1712562475923848,0,114493800,11.313383,46.433380,286.702000,240.653400,-0.000000,-0.000000,0.000000,0.000400,0.017200,0.024600
1712562476024245,0,114493900,11.313376,46.433367,286.709600,240.661000,0.000000,0.000000,-0.000400,0.000000,0.017200,0.024600
1712562476136423,0,114494000,11.313368,46.433354,286.673800,240.625200,-0.000000,-0.000000,-0.000200,0.000200,0.019400,0.028100
1712562476241577,0,114494100,11.313359,46.433341,286.722100,240.673500,0.000000,-0.000000,0.000100,0.000500,0.016700,0.022900
1712562476324314,0,114494200,11.313349,46.433330,286.714500,240.665800,-0.000000,0.000000,0.000500,-0.000200,0.016800,0.023200
1712562476422687,0,114494300,11.313338,46.433320,286.678900,240.630300,-0.000000,-0.000000,-0.000100,0.000300,0.018200,0.026200
1712562476552514,0,114494400,11.313327,46.433311,286.682800,240.634100,-0.000000,0.000000,-0.000200,0.000100,0.016600,0.022900
1712562476622161,0,114494500,11.313314,46.433303,286.671200,240.622600,-0.000000,0.000000,0.000200,-0.000400,0.016100,0.021900
1712562476722307,0,114494600,11.313301,46.433296,286.684200,240.635600,-0.000000,-0.000000,0.000200,-0.000400,0.015300,0.020100
1712562476826001,0,114494700,11.313287,46.433290,286.679400,240.630700,-0.000000,0.000000,0.000400,-0.000300,0.017200,0.024500
1712562476923099,0,114494800,11.313274,46.433285,286.730800,240.682100,-0.000000,0.000000,-0.000200,0.000100,0.017100,0.024500
1712562477025603,0,114494900,11.313260,46.433282,286.752500,240.703800,-0.000000,0.000000,0.000500,-0.000200,0.017100,0.020300
1712562477129439,0,114495000,11.313246,46.433279,286.718700,240.670000,-0.000000,-0.000000,-0.000300,0.000000,0.015100,0.017200
1712562477242321,0,114495100,11.313233,46.433278,286.708500,240.659800,0.000000,0.000000,0.000500,-0.000200,0.016400,0.017500
1712562477324094,0,114495200,11.313220,46.433278,286.728000,240.679200,-0.000000,-0.000000,0.000000,0.000200,0.018000,0.020000
1712562477422265,0,114495300,11.313208,46.433279,286.632300,240.583600,0.000000,0.000000,0.000300,-0.000400,0.019400,0.021300
1712562477517544,0,114495400,11.313196,46.433281,286.601800,240.553000,-0.000000,-0.000000,-0.000200,0.000000,0.019300,0.021200
1712562477626239,0,114495500,11.313185,46.433284,286.612400,240.563600,-0.000000,-0.000000,0.000400,-0.000400,0.018500,0.019700
1712562477723397,0,114495600,11.313175,46.433287,286.600700,240.551900,-0.000000,-0.000000,-0.000300,-0.000100,0.020300,0.017800
1712562477824432,0,114495700,11.313166,46.433292,286.603300,240.554500,0.000000,0.000000,0.000300,-0.000500,0.021400,0.019500
1712562477923338,0,114495800,11.313158,46.433298,286.599900,240.551100,0.000000,0.000000,-0.000100,0.000100,0.022800,0.021400
1712562478021798,0,114495900,11.313150,46.433304,286.586800,240.538000,-0.000000,0.000000,-0.000200,0.000000,0.021400,0.019200
1712562478130886,0,114496000,11.313143,46.433311,286.544600,240.495800,0.000000,0.000000,-0.000400,-0.000200,0.014100,0.015100
1712562478233282,0,114496100,11.313136,46.433318,286.640100,240.591300,0.000000,0.000000,0.000100,0.000300,0.014800,0.018900
1712562478326188,0,114496200,11.313131,46.433325,286.650600,240.601800,-0.000000,-0.000000,-0.000400,-0.000200,0.015100,0.019700
1712562478418568,0,114496300,11.313126,46.433333,286.643900,240.595000,0.000000,0.000000,-0.000100,0.000000,0.016400,0.023100
1712562478523221,0,114496400,11.313123,46.433341,286.638700,240.589800,-0.000000,-0.000000,-0.000300,-0.000200,0.017100,0.024600
1712562478626614,0,114496500,11.313122,46.433350,286.635600,240.586700,0.000000,0.000000,-0.000400,-0.000300,0.015700,0.021700
1712562478724355,0,114496600,11.313121,46.433359,286.619900,240.571100,0.000000,0.000000,-0.000100,0.000100,0.015100,0.020400
1712562478823423,0,114496700,11.313122,46.433368,286.631600,240.582800,-0.000000,-0.000000,-0.000400,-0.000200,0.015300,0.021500
1712562478924673,0,114496800,11.313124,46.433377,286.593900,240.545100,0.000000,-0.000000,-0.000100,0.000100,0.014700,0.019400
1712562479026639,0,114496900,11.313127,46.433385,286.658900,240.610000,-0.000000,0.000000,-0.000100,0.000000,0.014100,0.017600
1712562479131415,0,114497000,11.313132,46.433394,286.594700,240.545800,0.000000,-0.000000,-0.000300,-0.000200,0.014700,0.018700
1712562479283696,0,114497100,11.313138,46.433402,286.584100,240.535300,0.000000,0.000000,0.000100,0.000300,0.014600,0.020400
1712562479425669,0,114497300,11.313153,46.433417,286.573100,240.524300,0.000000,-0.000000,0.000100,0.000300,0.015600,0.023400
1712562479525317,0,114497400,11.313162,46.433423,286.566900,240.518100,-0.000000,-0.000000,-0.000100,0.000100,0.016700,0.026100
1712562479622536,0,114497500,11.313172,46.433427,286.542100,240.493200,0.000000,-0.000000,0.000100,0.000200,0.016500,0.022800
1712562479724574,0,114497600,11.313182,46.433432,286.550900,240.502100,-0.000000,0.000000,-0.000100,0.000100,0.015500,0.020800
1712562479824022,0,114497700,11.313194,46.433435,286.539500,240.490700,0.000000,0.000000,0.000500,-0.000300,0.017100,0.024900
1712562479926633,0,114497800,11.313206,46.433437,286.514000,240.465200,-0.000000,0.000000,0.000000,0.000200,0.016100,0.022300
1712562480029562,0,114497900,11.313218,46.433439,286.514700,240.465900,-0.000000,-0.000000,-0.000300,-0.000100,0.017000,0.023100
1712562480134345,0,114498000,11.313231,46.433439,286.500500,240.451800,0.000000,-0.000000,-0.000500,-0.000200,0.014300,0.014000
1712562480232808,0,114498100,11.313244,46.433439,286.491100,240.442300,-0.000000,0.000000,0.000100,0.000300,0.014900,0.015000
1712562480324520,0,114498200,11.313257,46.433438,286.489600,240.440900,-0.000000,-0.000000,-0.000400,-0.000100,0.014800,0.014800
1712562480424771,0,114498300,11.313270,46.433438,286.509300,240.460600,0.000000,0.000000,0.000300,-0.000400,0.014600,0.014100
1712562480526572,0,114498400,11.313284,46.433438,286.525700,240.477000,-0.000000,0.000000,-0.000300,0.000000,0.014400,0.014200
1712562480623545,0,114498500,11.313297,46.433438,286.536000,240.487300,-0.000000,-0.000000,0.000000,0.000300,0.014100,0.013400
1712562480724844,0,114498600,11.313311,46.433439,286.546500,240.497800,-0.000000,-0.000000,0.000500,-0.000200,0.014800,0.013000
1712562480824306,0,114498700,11.313324,46.433442,286.566400,240.517700,0.000000,-0.000000,0.000400,-0.000300,0.014400,0.012300
1712562480921794,0,114498800,11.313337,46.433445,286.582200,240.533600,-0.000000,-0.000000,0.000200,-0.000400,0.014300,0.012300
1712562481021217,0,114498900,11.313349,46.433450,286.584200,240.535600,-0.000000,0.000000,0.000200,-0.000400,0.014100,0.011800
1712562481123213,0,114499000,11.313361,46.433455,286.632300,240.583600,0.000000,-0.000000,0.000300,-0.000400,0.014100,0.014400
1712562481240730,0,114499100,11.313372,46.433461,286.633800,240.585200,-0.000000,0.000000,-0.000200,0.000200,0.014100,0.015200
1712562481324631,0,114499200,11.313381,46.433468,286.640800,240.592200,0.000000,-0.000000,-0.000200,0.000200,0.014600,0.016100
1712562481429349,0,114499300,11.313390,46.433476,286.669700,240.621100,0.000000,-0.000000,-0.000300,0.000100,0.014500,0.015700
1712562481526314,0,114499400,11.313397,46.433485,286.704800,240.656200,0.000000,-0.000000,-0.000200,0.000200,0.015000,0.016800
1712562481625390,0,114499500,11.313403,46.433494,286.688400,240.639800,-0.000000,-0.000000,0.000400,-0.000200,0.015400,0.019000
1712562481729156,0,114499600,11.313406,46.433503,286.655700,240.607100,0.000000,0.000000,-0.000300,0.000100,0.016100,0.021300
1712562481821855,0,114499700,11.313409,46.433512,286.693100,240.644500,-0.000000,-0.000000,0.000100,0.000500,0.016000,0.022400
1712562481923309,0,114499800,11.313409,46.433522,286.756600,240.708000,-0.000000,0.000000,-0.000400,0.000000,0.015700,0.024200
1712562482015892,0,114499900,11.313408,46.433531,286.817300,240.768700,-0.000000,0.000000,0.000300,-0.000300,0.015100,0.021700
1712562482176184,0,114500000,11.313405,46.433541,286.719300,240.670700,-0.000000,-0.000000,0.000300,-0.000300,0.014200,0.017700
1712562482324535,0,114500200,11.313395,46.433559,286.718800,240.670200,-0.000000,0.000000,-0.000200,0.000200,0.016000,0.022200
1712562482423813,0,114500300,11.313387,46.433568,286.688900,240.640300,0.000000,-0.000000,-0.000100,0.000300,0.015700,0.021700
1712562482524753,0,114500400,11.313379,46.433575,286.669600,240.620900,0.000000,-0.000000,-0.000400,-0.000100,0.016300,0.023000
1712562482652656,0,114500500,11.313368,46.433582,286.766300,240.717600,-0.000000,-0.000000,0.000300,-0.000400,0.014900,0.020300
1712562482723464,0,114500600,11.313358,46.433588,286.575600,240.527000,-0.000000,0.000000,-0.000400,0.000000,0.027800,0.063600
1712562482821741,0,114500700,11.313346,46.433593,286.644100,240.595500,0.000000,-0.000000,0.000100,0.000500,0.027700,0.063200
1712562482923675,0,114500800,11.313333,46.433597,286.593500,240.544800,0.000000,-0.000000,-0.000500,-0.000200,0.027500,0.063300
1712562483023804,0,114500900,11.313320,46.433600,286.441500,240.392800,0.000000,-0.000000,0.000500,-0.000200,0.027500,0.063800
1712562483136470,0,114501000,11.313306,46.433602,286.492300,240.443500,-0.000000,-0.000000,0.000300,-0.000500,0.014100,0.015500
1712562483243746,0,114501100,11.313293,46.433602,286.450400,240.401600,0.000000,-0.000000,0.000400,-0.000400,0.014100,0.014100
1712562483332826,0,114501200,11.313280,46.433601,286.430900,240.382200,-0.000000,0.000000,-0.000100,0.000200,0.014100,0.013700
1712562483423398,0,114501300,11.313267,46.433599,286.483900,240.435100,-0.000000,0.000000,-0.000100,0.000100,0.015500,0.015000
1712562483531249,0,114501400,11.313254,46.433596,286.451000,240.402300,-0.000000,0.000000,0.000000,0.000300,0.019100,0.020600
1712562483629950,0,114501500,11.313242,46.433592,286.487300,240.438500,0.000000,-0.000000,0.000300,0.000500,0.021200,0.024000
1712562483723379,0,114501600,11.313231,46.433586,286.565500,240.516700,-0.000000,-0.000000,0.000500,-0.000300,0.020800,0.024400
1712562483819125,0,114501700,11.313221,46.433580,286.558900,240.510100,0.000000,0.000000,-0.000100,0.000100,0.022200,0.027300
1712562483923952,0,114501800,11.313212,46.433572,286.592400,240.543600,0.000000,0.000000,0.000400,-0.000400,0.024400,0.031600
1712562484022727,0,114501900,11.313204,46.433565,286.600200,240.551400,-0.000000,-0.000000,0.000200,0.000400,0.027900,0.038100
1712562484134221,0,114502000,11.313197,46.433557,286.599500,240.550700,0.000000,-0.000000,-0.000500,-0.000300,0.019200,0.027500
1712562484232822,0,114502100,11.313191,46.433549,286.605500,240.556700,0.000000,-0.000000,0.000500,-0.000300,0.020600,0.029500
1712562484325484,0,114502200,11.313187,46.433541,286.638000,240.589200,-0.000000,0.000000,0.000000,0.000200,0.019200,0.026800
1712562484428723,0,114502300,11.313183,46.433534,286.635200,240.586400,-0.000000,-0.000000,0.000200,0.000400,0.017100,0.022800
1712562484526317,0,114502400,11.313179,46.433528,286.609800,240.561000,0.000000,-0.000000,-0.000200,0.000000,0.018100,0.025100
1712562484622886,0,114502500,11.313174,46.433522,286.600900,240.552100,-0.000000,-0.000000,-0.000100,0.000100,0.017600,0.024100
1712562484717812,0,114502600,11.313169,46.433517,286.606500,240.557700,0.000000,-0.000000,-0.000500,-0.000300,0.016700,0.022400
1712562484822705,0,114502700,11.313163,46.433512,286.601600,240.552700,0.000000,0.000000,-0.000400,-0.000300,0.016600,0.022100
1712562484923814,0,114502800,11.313157,46.433508,286.545200,240.496400,-0.000000,0.000000,0.000200,0.000400,0.016500,0.022100
1712562485026305,0,114502900,11.313150,46.433505,286.568200,240.519300,-0.000000,-0.000000,0.000200,0.000300,0.015900,0.020900
1712562485137756,0,114503000,11.313143,46.433502,286.618400,240.569500,-0.000000,0.000000,0.000400,-0.000500,0.016500,0.021600
1712562485239388,0,114503100,11.313135,46.433501,286.629000,240.580200,-0.000000,0.000000,0.000000,0.000200,0.015700,0.020800
1712562485339395,0,114503200,11.313128,46.433501,286.581900,240.533000,-0.000000,0.000000,-0.000100,0.000000,0.016000,0.021300
1712562485422258,0,114503300,11.313120,46.433501,286.697500,240.648600,0.000000,0.000000,0.000500,-0.000400,0.018000,0.025300
1712562485529244,0,114503400,11.313113,46.433502,286.670900,240.622000,0.000000,-0.000000,-0.000100,0.000000,0.016900,0.023800
1712562485625315,0,114503500,11.313106,46.433504,286.645000,240.596100,-0.000000,0.000000,0.000000,0.000100,0.018900,0.027600
1712562485726576,0,114503600,11.313099,46.433507,286.637400,240.588500,0.000000,0.000000,0.000400,0.000500,0.017800,0.025800
1712562485835677,0,114503700,11.313092,46.433510,286.654900,240.606000,-0.000000,0.000000,-0.000100,0.000000,0.016600,0.023300
1712562485934915,0,114503800,11.313086,46.433514,286.660100,240.611200,-0.000000,-0.000000,0.000100,0.000200,0.017000,0.024900
1712562486023926,0,114503900,11.313081,46.433518,286.685500,240.636600,0.000000,-0.000000,-0.000500,-0.000400,0.015900,0.023000
1712562486146621,0,114504000,11.313077,46.433524,286.735400,240.686400,0.000000,-0.000000,0.000400,0.000400,0.016000,0.021800
1712562486223999,0,114504100,11.313073,46.433530,286.758000,240.709100,-0.000000,0.000000,0.000000,0.000100,0.016100,0.022200
1712562486323323,0,114504200,11.313070,46.433536,286.692300,240.643300,-0.000000,-0.000000,0.000300,0.000300,0.016500,0.023700
1712562486423893,0,114504300,11.313068,46.433543,286.703000,240.654100,0.000000,-0.000000,0.000000,0.000100,0.015700,0.021800
1712562486519563,0,114504400,11.313067,46.433550,286.705800,240.656900,0.000000,0.000000,-0.000200,-0.000100,0.015000,0.020300
1712562486622446,0,114504500,11.313066,46.433557,286.658000,240.609100,-0.000000,-0.000000,0.000000,0.000100,0.015500,0.021400
1712562486722980,0,114504600,11.313067,46.433565,286.658800,240.609900,0.000000,0.000000,-0.000200,-0.000100,0.015500,0.021500
1712562486824283,0,114504700,11.313068,46.433573,286.653500,240.604600,0.000000,-0.000000,-0.000500,-0.000400,0.015500,0.021500
1712562486924600,0,114504800,11.313070,46.433581,286.663600,240.614700,0.000000,-0.000000,-0.000400,-0.000300,0.014500,0.018700
1712562487022515,0,114504900,11.313073,46.433589,286.678400,240.629500,-0.000000,0.000000,0.000400,0.000500,0.014100,0.017000
1712562487135767,0,114505000,11.313078,46.433597,286.689500,240.640600,0.000000,0.000000,-0.000500,-0.000400,0.014400,0.017300
1712562487241493,0,114505100,11.313083,46.433605,286.679800,240.630800,0.000000,0.000000,-0.000200,-0.000200,0.015200,0.018800
1712562487324718,0,114505200,11.313089,46.433614,286.625700,240.576800,-0.000000,0.000000,-0.000300,-0.000200,0.017600,0.023800
1712562487420885,0,114505300,11.313097,46.433622,286.611900,240.563000,-0.000000,-0.000000,-0.000100,0.000000,0.018300,0.025500
1712562487522593,0,114505400,11.313105,46.433629,286.620500,240.571600,-0.000000,0.000000,-0.000500,-0.000400,0.019100,0.027000
1712562487621915,0,114505500,11.313115,46.433636,286.662000,240.613100,-0.000000,0.000000,0.000000,0.000100,0.018500,0.027600
1712562487724434,0,114505600,11.313125,46.433643,286.648000,240.599100,0.000000,0.000000,0.000000,0.000100,0.017500,0.026500
1712562487822433,0,114505700,11.313136,46.433649,286.631100,240.582200,-0.000000,-0.000000,0.000100,0.000200,0.016200,0.022900
1712562487921081,0,114505800,11.313148,46.433654,286.656000,240.607100,-0.000000,0.000000,0.000000,0.000100,0.015900,0.022200
1712562488022014,0,114505900,11.313161,46.433657,286.669500,240.620700,-0.000000,0.000000,-0.000500,-0.000300,0.019100,0.021400
1712562488134816,0,114506000,11.313173,46.433660,286.618000,240.569100,-0.000000,0.000000,0.000000,0.000100,0.015000,0.018200
1712562488234954,0,114506100,11.313186,46.433661,286.601100,240.552300,0.000000,-0.000000,0.000100,0.000300,0.016100,0.020200
1712562488316021,0,114506200,11.313199,46.433661,286.565800,240.516900,-0.000000,0.000000,-0.000200,-0.000100,0.016900,0.021400
1712562488421521,0,114506300,11.313211,46.433660,286.577500,240.528700,0.000000,0.000000,0.000500,-0.000300,0.017000,0.021600
1712562488521771,0,114506400,11.313223,46.433658,286.567800,240.519000,-0.000000,-0.000000,-0.000200,0.000000,0.016300,0.020400
1712562488623080,0,114506500,11.313235,46.433656,286.542300,240.493500,0.000000,0.000000,0.000300,-0.000500,0.015500,0.018600
1712562488722525,0,114506600,11.313247,46.433654,286.530700,240.481900,-0.000000,0.000000,-0.000300,-0.000100,0.016000,0.019600
1712562488822811,0,114506700,11.313259,46.433653,286.533400,240.484600,0.000000,-0.000000,0.000400,-0.000400,0.016300,0.020100
1712562488925036,0,114506800,11.313271,46.433653,286.506800,240.458000,-0.000000,-0.000000,-0.000200,0.000000,0.015200,0.018000
1712562489023030,0,114506900,11.313283,46.433653,286.501200,240.452400,-0.000000,0.000000,0.000200,0.000400,0.015200,0.017900
1712562489177791,0,114507000,11.313294,46.433655,286.479000,240.430200,-0.000000,0.000000,0.000000,0.000200,0.015300,0.018200
1712562489344962,0,114507200,11.313315,46.433661,286.464900,240.416200,0.000000,0.000000,-0.000100,0.000200,0.014100,0.014300
1712562489428447,0,114507300,11.313324,46.433665,286.459700,240.410900,0.000000,-0.000000,-0.000300,-0.000100,0.014100,0.014500
1712562489522773,0,114507400,11.313333,46.433670,286.494000,240.445300,0.000000,-0.000000,0.000000,0.000300,0.014100,0.015500
1712562489624270,0,114507500,11.313341,46.433676,286.507000,240.458300,0.000000,0.000000,0.000000,0.000300,0.014100,0.015500
1712562489724157,0,114507600,11.313347,46.433683,286.542800,240.494100,-0.000000,-0.000000,-0.000200,0.000100,0.014100,0.016300
1712562489824810,0,114507700,11.313351,46.433690,286.466100,240.417400,0.000000,0.000000,0.000100,0.000400,0.018800,0.035200
1712562489920846,0,114507800,11.313354,46.433697,286.581500,240.532800,0.000000,-0.000000,0.000500,-0.000200,0.020200,0.048500
1712562490019741,0,114507900,11.313355,46.433704,286.903100,240.854400,-0.000000,0.000000,0.000100,0.000400,0.020700,0.049500
1712562490126075,0,114508000,11.313355,46.433712,286.875500,240.826800,0.000000,0.000000,0.000500,-0.000200,0.020600,0.049300
1712562490231952,0,114508100,11.313354,46.433721,286.524200,240.475500,-0.000000,0.000000,0.000200,0.000500,0.015300,0.018100
1712562490324761,0,114508200,11.313351,46.433729,286.503300,240.454600,0.000000,-0.000000,0.000300,-0.000400,0.016200,0.020000
1712562490424739,0,114508300,11.313348,46.433738,286.515700,240.467000,0.000000,0.000000,-0.000300,0.000000,0.017600,0.023500
1712562490524149,0,114508400,11.313345,46.433746,286.521600,240.472900,0.000000,0.000000,-0.000400,-0.000100,0.017200,0.022700
1712562490622858,0,114508500,11.313343,46.433755,286.535000,240.486300,-0.000000,-0.000000,0.000000,0.000300,0.016100,0.020600
1712562490725839,0,114508600,11.313342,46.433764,286.525900,240.477200,0.000000,0.000000,-0.000100,0.000200,0.014900,0.018200
1712562490824439,0,114508700,11.313341,46.433773,286.517900,240.469100,0.000000,0.000000,-0.000100,0.000100,0.014600,0.017600
1712562490922429,0,114508800,11.313342,46.433783,286.508500,240.459700,0.000000,-0.000000,0.000500,-0.000300,0.014600,0.017600
1712562491019374,0,114508900,11.313345,46.433792,286.494900,240.446200,-0.000000,-0.000000,-0.000100,0.000200,0.014600,0.017500
1712562491132996,0,114509000,11.313349,46.433801,286.475200,240.426400,-0.000000,-0.000000,0.000200,0.000400,0.016700,0.024400
1712562491226662,0,114509100,11.313354,46.433810,286.502700,240.454000,0.000000,0.000000,-0.000300,0.000000,0.014700,0.017800
1712562491339927,0,114509200,11.313361,46.433819,286.442000,240.393200,-0.000000,-0.000000,0.000000,0.000200,0.017400,0.023500
1712562491426752,0,114509300,11.313369,46.433828,286.399400,240.350600,0.000000,0.000000,0.000400,-0.000400,0.017100,0.022800
1712562491522079,0,114509400,11.313378,46.433835,286.415400,240.366700,0.000000,-0.000000,0.000400,-0.000300,0.015600,0.022000
1712562491627983,0,114509500,11.313388,46.433843,286.399100,240.350400,-0.000000,-0.000000,0.000100,0.000400,0.014600,0.020500
1712562491724681,0,114509600,11.313399,46.433850,286.406700,240.358000,0.000000,-0.000000,-0.000300,0.000000,0.014600,0.018600
1712562491822707,0,114509700,11.313412,46.433856,286.435900,240.387200,-0.000000,-0.000000,-0.000100,0.000200,0.014200,0.019000
1712562491916793,0,114509800,11.313425,46.433863,286.455600,240.407000,0.000000,0.000000,-0.000400,0.000000,0.014100,0.017100
1712562492022199,0,114509900,11.313439,46.433869,286.461300,240.412600,-0.000000,-0.000000,0.000300,-0.000400,0.014100,0.017000
1712562492138468,0,114510000,11.313453,46.433875,286.503400,240.454700,-0.000000,0.000000,0.000400,-0.000300,0.014100,0.012400
1712562492237603,0,114510100,11.313467,46.433881,286.513200,240.464500,0.000000,-0.000000,0.000200,-0.000500,0.014100,0.012600
1712562492323852,0,114510200,11.313482,46.433887,286.535000,240.486400,0.000000,0.000000,0.000000,0.000400,0.014100,0.013100
1712562492428940,0,114510300,11.313496,46.433895,286.558700,240.510000,-0.000000,-0.000000,-0.000300,0.000000,0.014100,0.014400
1712562492529226,0,114510400,11.313509,46.433903,286.570200,240.521600,-0.000000,0.000000,0.000200,-0.000400,0.014100,0.016900
1712562492624498,0,114510500,11.313522,46.433912,286.580900,240.532300,0.000000,0.000000,-0.000100,0.000300,0.015400,0.020500
1712562492726530,0,114510600,11.313535,46.433922,286.586700,240.538100,0.000000,0.000000,-0.000300,0.000100,0.016800,0.024000
1712562492817859,0,114510700,11.313546,46.433932,286.599800,240.551300,-0.000000,0.000000,-0.000200,0.000300,0.018100,0.026800
1712562492926654,0,114510800,11.313557,46.433944,286.598000,240.549500,-0.000000,-0.000000,0.000000,0.000500,0.017900,0.026400
1712562493026118,0,114510900,11.313567,46.433956,286.618000,240.569400,-0.000000,-0.000000,0.000000,0.000400,0.019500,0.030100
1712562493134934,0,114511000,11.313577,46.433968,286.609600,240.561000,0.000000,0.000000,-0.000400,0.000000,0.018300,0.026500
1712562493233105,0,114511100,11.313586,46.433982,286.626100,240.577500,0.000000,-0.000000,0.000100,-0.000500,0.017400,0.024400
1712562493364544,0,114511200,11.313594,46.433997,286.625500,240.576900,0.000000,0.000000,-0.000500,-0.000100,0.015700,0.021000
1712562493526336,0,114511400,11.313609,46.434028,286.591600,240.543100,0.000000,0.000000,-0.000400,0.000100,0.014500,0.019100
1712562493625727,0,114511500,11.313616,46.434044,286.599900,240.551400,-0.000000,-0.000000,-0.000100,0.000400,0.014100,0.017000
1712562493717798,0,114511600,11.313623,46.434062,286.587800,240.539300,0.000000,-0.000000,-0.000200,0.000300,0.014100,0.016700
1712562493824635,0,114511700,11.313630,46.434079,286.594300,240.545700,-0.000000,0.000000,0.000300,-0.000300,0.014100,0.017400
1712562493924483,0,114511800,11.313638,46.434098,286.580400,240.531900,0.000000,0.000000,0.000400,-0.000100,0.014100,0.017300
1712562494024947,0,114511900,11.313645,46.434116,286.582400,240.533900,0.000000,0.000000,0.000400,-0.000100,0.014100,0.017900
1712562494138036,0,114512000,11.313653,46.434135,286.620300,240.571800,-0.000000,0.000000,0.000300,-0.000200,0.014100,0.015800
1712562494241629,0,114512100,11.313660,46.434155,286.621000,240.572400,-0.000000,0.000000,0.000000,0.000400,0.014100,0.015400
1712562494326467,0,114512200,11.313668,46.434175,286.615000,240.566500,-0.000000,0.000000,0.000000,0.000500,0.014100,0.016400
1712562494425827,0,114512300,11.313676,46.434195,286.620300,240.571700,-0.000000,-0.000000,0.000300,-0.000300,0.014200,0.017700
1712562494528094,0,114512400,11.313684,46.434216,286.622400,240.573800,0.000000,0.000000,0.000400,-0.000200,0.014100,0.017500
1712562494619941,0,114512500,11.313692,46.434237,286.615900,240.567400,-0.000000,-0.000000,-0.000100,0.000400,0.014200,0.017700
1712562494725076,0,114512600,11.313700,46.434258,286.629800,240.581200,-0.000000,-0.000000,-0.000200,0.000200,0.014100,0.017200
1712562494825035,0,114512700,11.313708,46.434280,286.636400,240.587900,-0.000000,-0.000000,0.000400,-0.000100,0.014100,0.016000
1712562494925813,0,114512800,11.313716,46.434302,286.625000,240.576500,-0.000000,-0.000000,0.000000,0.000500,0.014100,0.016400
1712562495025037,0,114512900,11.313724,46.434324,286.635100,240.586600,-0.000000,-0.000000,0.000100,-0.000400,0.014100,0.016300
1712562495135920,0,114513000,11.313731,46.434344,286.646000,240.597500,0.000000,-0.000000,0.000000,-0.000500,0.014100,0.016500
